45498,0,73,6868,10,0,0,6,420852,739,9,34,59
45498,0,73,6868,10,0,0,6,420852,3179,3,68,69
49328,1,52,8709,18,0,1,26,406027,1817,11,14,82
49328,1,52,8709,18,0,1,26,406027,9306,4,79,74
49328,1,52,8709,18,0,1,26,406027,6994,1,38,2
49328,1,52,8709,18,0,1,26,406027,5708,0,87,5
54014,0,77,4076,30,0,0,24,447340,1815,1,27,0
54014,0,77,4076,30,0,0,24,447340,5451,1,28,0
54014,0,77,4076,30,0,0,24,447340,8494,2,53,36
54014,0,77,4076,30,0,0,24,447340,4641,2,87,0
55287,0,77,4474,13,0,1,21,570524,4981,7,92,0
55287,0,77,4474,13,0,1,21,570524,5274,6,1,64
55287,0,77,4474,13,0,1,21,570524,7045,10,96,45
55287,0,77,4474,13,0,1,21,570524,3871,2,100,18
58497,1,64,3854,4,1,0,5,321126,2782,2,23,49
58497,1,64,3854,4,1,0,5,321126,6245,6,47,70
58497,1,64,3854,4,1,0,5,321126,8870,5,93,98
58497,1,64,3854,4,1,0,5,321126,4014,7,1,53
59248,1,51,3584,1,0,0,9,82730,7534,11,65,11
59248,1,51,3584,1,0,0,9,82730,4877,9,60,68
59248,1,51,3584,1,0,0,9,82730,212,11,37,72
59248,1,51,3584,1,0,0,9,82730,5136,6,50,25
60861,1,22,8424,8,1,0,1,260479,7934,12,79,5
60861,1,22,8424,8,1,0,1,260479,5326,4,4,57
60861,1,22,8424,8,1,0,1,260479,2245,1,53,88
60861,1,22,8424,8,1,0,1,260479,2562,6,28,68
61466,1,33,6229,27,0,0,8,513185,8824,11,89,8
61466,1,33,6229,27,0,0,8,513185,7795,9,95,44
61466,1,33,6229,27,0,0,8,513185,5972,2,78,67
61466,1,33,6229,27,0,0,8,513185,6112,6,78,44
66626,1,83,2651,5,0,0,27,129133,9391,2,87,0
66626,1,83,2651,5,0,0,27,129133,3355,5,72,38
66626,1,83,2651,5,0,0,27,129133,6011,9,58,0
66626,1,83,2651,5,0,0,27,129133,353,1,5,39
67205,0,79,3039,17,1,0,1,362585,2506,8,73,0
67205,0,79,3039,17,1,0,1,362585,5031,6,84,23
67205,0,79,3039,17,1,0,1,362585,4873,1,96,45
67205,0,79,3039,17,1,0,1,362585,5735,12,63,65
69520,0,71,7746,20,0,1,13,187943,5351,10,91,60
69520,0,71,7746,20,0,1,13,187943,8306,4,22,72
69520,0,71,7746,20,0,1,13,187943,5376,3,73,83
69520,0,71,7746,20,0,1,13,187943,9798,12,74,51
82432,1,28,4683,25,1,0,22,255124,8485,4,15,45
82432,1,28,4683,25,1,0,22,255124,6337,4,17,6
82432,1,28,4683,25,1,0,22,255124,9945,3,38,51
82432,1,28,4683,25,1,0,22,255124,513,1,86,100
99862,0,58,1152,16,0,0,15,281073,3089,0,45,63
99862,0,58,1152,16,0,0,15,281073,7497,3,4,0
99862,0,58,1152,16,0,0,15,281073,3028,9,14,50
99862,0,58,1152,16,0,0,15,281073,2931,7,54,71
102687,1,20,3540,10,1,1,16,107914,8639,4,11,33
102687,1,20,3540,10,1,1,16,107914,3470,2,62,89
102687,1,20,3540,10,1,1,16,107914,9476,1,20,55
102687,1,20,3540,10,1,1,16,107914,7038,8,16,27
107352,0,45,2986,2,1,1,23,198467,8373,6,100,59
107352,0,45,2986,2,1,1,23,198467,62,0,51,98
107352,0,45,2986,2,1,1,23,198467,2370,6,71,21
107352,0,45,2986,2,1,1,23,198467,6122,8,85,61
112207,0,44,2451,19,1,1,14,147398,8017,4,5,74
112207,0,44,2451,19,1,1,14,147398,5983,5,23,80
112207,0,44,2451,19,1,1,14,147398,9191,3,35,49
112207,0,44,2451,19,1,1,14,147398,6119,7,8,37
113023,0,23,5329,2,1,1,24,493967,5927,4,4,65
113023,0,23,5329,2,1,1,24,493967,6879,9,25,0
113023,0,23,5329,2,1,1,24,493967,1969,5,98,57
113023,0,23,5329,2,1,1,24,493967,4025,2,64,57
115819,1,56,8403,1,0,0,11,255673,14,1,36,65
115819,1,56,8403,1,0,0,11,255673,836,2,100,38
115819,1,56,8403,1,0,0,11,255673,192,10,53,41
115819,1,56,8403,1,0,0,11,255673,928,2,17,0
128371,1,54,3576,29,1,1,19,597876,5563,0,59,52
128371,1,54,3576,29,1,1,19,597876,5042,5,9,71
128371,1,54,3576,29,1,1,19,597876,5797,10,27,86
128371,1,54,3576,29,1,1,19,597876,2503,0,34,88
129702,1,66,8312,29,1,0,1,89475,5650,9,100,51
129702,1,66,8312,29,1,0,1,89475,1961,1,9,76
129702,1,66,8312,29,1,0,1,89475,3372,0,26,65
129702,1,66,8312,29,1,0,1,89475,5567,6,89,5
135319,1,52,9756,23,0,0,7,62,2211,0,70,23
135319,1,52,9756,23,0,0,7,62,6773,11,82,88
135319,1,52,9756,23,0,0,7,62,8058,5,4,0
135319,1,52,9756,23,0,0,7,62,900,6,14,9
135404,0,84,9574,3,0,1,12,502651,566,0,32,4
135404,0,84,9574,3,0,1,12,502651,6219,6,31,22
135404,0,84,9574,3,0,1,12,502651,2234,11,23,42
135404,0,84,9574,3,0,1,12,502651,3522,3,14,59
136157,1,47,859,23,1,1,2,100034,3132,4,60,78
136157,1,47,859,23,1,1,2,100034,5274,10,45,60
136157,1,47,859,23,1,1,2,100034,8656,10,73,44
136157,1,47,859,23,1,1,2,100034,8284,12,60,93
141690,1,52,6011,28,1,0,22,232186,7914,9,67,35
141690,1,52,6011,28,1,0,22,232186,7434,6,33,0
141690,1,52,6011,28,1,0,22,232186,6530,11,35,0
141690,1,52,6011,28,1,0,22,232186,1441,8,37,0
145488,0,83,1144,11,0,0,19,438789,4011,9,11,0
145488,0,83,1144,11,0,0,19,438789,2255,8,82,89
145488,0,83,1144,11,0,0,19,438789,4025,9,47,0
145488,0,83,1144,11,0,0,19,438789,5303,4,55,97
145809,1,37,8602,26,0,0,5,198606,8253,6,57,58
145809,1,37,8602,26,0,0,5,198606,6556,3,44,23
145809,1,37,8602,26,0,0,5,198606,6534,3,61,29
145809,1,37,8602,26,0,0,5,198606,8157,0,19,44
146194,1,22,2513,2,1,1,9,296528,2819,7,52,0
146194,1,22,2513,2,1,1,9,296528,1779,4,31,78
146194,1,22,2513,2,1,1,9,296528,1181,10,24,52
146194,1,22,2513,2,1,1,9,296528,8831,9,28,51
159950,1,67,6429,29,0,0,15,286648,6000,0,66,0
159950,1,67,6429,29,0,0,15,286648,4967,3,49,99
159950,1,67,6429,29,0,0,15,286648,4948,4,75,23
159950,1,67,6429,29,0,0,15,286648,3839,6,28,88
162337,0,35,4737,17,0,1,19,159269,4552,3,72,2
162337,0,35,4737,17,0,1,19,159269,5584,10,65,83
162337,0,35,4737,17,0,1,19,159269,278,3,90,36
162337,0,35,4737,17,0,1,19,159269,6146,7,49,0
166641,1,37,6504,14,0,0,2,500911,6957,8,82,0
166641,1,37,6504,14,0,0,2,500911,5672,5,36,8
166641,1,37,6504,14,0,0,2,500911,4672,5,77,22
166641,1,37,6504,14,0,0,2,500911,2430,1,91,0
168562,0,41,5266,19,0,1,8,528586,2725,1,93,25
168562,0,41,5266,19,0,1,8,528586,7063,7,16,78
168562,0,41,5266,19,0,1,8,528586,6705,6,24,0
168562,0,41,5266,19,0,1,8,528586,4997,0,8,52
176059,0,74,7994,24,1,1,24,596274,1189,2,74,0
176059,0,74,7994,24,1,1,24,596274,4875,11,78,66
176059,0,74,7994,24,1,1,24,596274,7880,4,94,11
176059,0,74,7994,24,1,1,24,596274,3286,6,97,47
182097,1,42,5539,15,1,0,22,36797,4461,2,21,96
182097,1,42,5539,15,1,0,22,36797,2153,8,81,56
182097,1,42,5539,15,1,0,22,36797,2367,6,98,24
182097,1,42,5539,15,1,0,22,36797,8836,2,55,84
184247,0,49,7738,22,0,0,2,228012,9010,7,24,6
184247,0,49,7738,22,0,0,2,228012,9231,12,48,0
184247,0,49,7738,22,0,0,2,228012,113,6,47,10
184247,0,49,7738,22,0,0,2,228012,8213,3,97,27
185770,0,26,6945,21,1,0,29,410772,4626,0,78,26
185770,0,26,6945,21,1,0,29,410772,3671,1,37,21
185770,0,26,6945,21,1,0,29,410772,6866,5,93,58
185770,0,26,6945,21,1,0,29,410772,7153,0,27,34
187152,0,76,1815,17,0,0,16,156848,5380,9,77,2
187152,0,76,1815,17,0,0,16,156848,5270,6,85,22
187152,0,76,1815,17,0,0,16,156848,2688,11,74,42
187152,0,76,1815,17,0,0,16,156848,534,3,98,24
204883,0,23,1845,5,1,0,3,71821,8340,5,89,40
204883,0,23,1845,5,1,0,3,71821,6504,8,39,90
204883,0,23,1845,5,1,0,3,71821,8230,12,28,98
204883,0,23,1845,5,1,0,3,71821,1996,0,21,0
206930,1,61,6617,0,1,1,18,266496,1592,5,17,0
206930,1,61,6617,0,1,1,18,266496,5266,8,11,94
206930,1,61,6617,0,1,1,18,266496,5985,1,10,0
206930,1,61,6617,0,1,1,18,266496,2355,0,90,90
207440,0,34,5689,14,1,0,29,544301,2611,2,97,30
207440,0,34,5689,14,1,0,29,544301,1806,10,21,17
207440,0,34,5689,14,1,0,29,544301,6298,12,5,78
207440,0,34,5689,14,1,0,29,544301,9819,0,59,79
219212,1,40,7451,29,0,1,4,537002,8421,3,33,26
219212,1,40,7451,29,0,1,4,537002,8067,9,75,33
219212,1,40,7451,29,0,1,4,537002,7710,4,9,76
219212,1,40,7451,29,0,1,4,537002,5760,10,30,12
219695,0,66,350,16,1,0,15,282438,4247,9,21,16
219695,0,66,350,16,1,0,15,282438,8376,7,35,59
219695,0,66,350,16,1,0,15,282438,1793,10,16,32
219695,0,66,350,16,1,0,15,282438,9129,6,91,43
220545,1,49,9834,2,0,0,25,546049,3971,3,33,65
220545,1,49,9834,2,0,0,25,546049,1363,8,81,25
220545,1,49,9834,2,0,0,25,546049,3619,5,13,0
220545,1,49,9834,2,0,0,25,546049,8442,4,62,17
223268,0,64,4240,28,0,1,10,446302,5877,8,22,2
223268,0,64,4240,28,0,1,10,446302,3573,0,29,79
223268,0,64,4240,28,0,1,10,446302,4505,10,29,0
223268,0,64,4240,28,0,1,10,446302,3224,12,33,40
242462,0,71,5646,20,1,0,29,396815,7639,9,83,12
242462,0,71,5646,20,1,0,29,396815,987,0,34,0
242462,0,71,5646,20,1,0,29,396815,6112,6,52,49
242462,0,71,5646,20,1,0,29,396815,1285,10,48,11
259305,1,22,3232,26,1,0,16,509177,6745,2,7,24
259305,1,22,3232,26,1,0,16,509177,3983,7,62,62
259305,1,22,3232,26,1,0,16,509177,1310,12,36,0
259305,1,22,3232,26,1,0,16,509177,7796,11,97,37
266755,1,32,721,1,0,1,1,165224,1143,3,86,100
266755,1,32,721,1,0,1,1,165224,6595,1,38,71
266755,1,32,721,1,0,1,1,165224,6206,9,34,0
266755,1,32,721,1,0,1,1,165224,6088,3,42,96
267220,0,41,1681,5,1,0,25,168255,7756,4,61,91
267220,0,41,1681,5,1,0,25,168255,9718,0,27,96
267220,0,41,1681,5,1,0,25,168255,6456,10,57,48
267220,0,41,1681,5,1,0,25,168255,162,10,3,0
276728,1,70,1417,15,1,1,19,421413,4307,8,9,68
276728,1,70,1417,15,1,1,19,421413,3710,8,100,14
276728,1,70,1417,15,1,1,19,421413,7315,1,86,94
276728,1,70,1417,15,1,1,19,421413,3722,0,14,96
304172,0,84,4009,10,0,1,30,362759,4246,10,9,1
304172,0,84,4009,10,0,1,30,362759,6137,2,7,0
304172,0,84,4009,10,0,1,30,362759,8166,9,55,77
304172,0,84,4009,10,0,1,30,362759,5930,5,67,0
316833,0,83,1720,22,0,0,8,535501,2821,0,19,27
316833,0,83,1720,22,0,0,8,535501,4317,2,6,56
316833,0,83,1720,22,0,0,8,535501,1638,6,18,21
316833,0,83,1720,22,0,0,8,535501,750,10,46,3
329231,0,26,6896,2,1,0,22,195614,1515,2,63,0
329231,0,26,6896,2,1,0,22,195614,9733,4,62,18
329231,0,26,6896,2,1,0,22,195614,7462,7,57,0
329231,0,26,6896,2,1,0,22,195614,6200,12,82,84
382441,1,83,1958,11,0,0,7,111940,6499,11,60,29
382441,1,83,1958,11,0,0,7,111940,9065,8,47,0
382441,1,83,1958,11,0,0,7,111940,2291,3,32,71
382441,1,83,1958,11,0,0,7,111940,1452,0,10,94
383394,1,34,967,28,0,0,10,258007,7753,8,26,94
383394,1,34,967,28,0,0,10,258007,6342,11,74,60
383394,1,34,967,28,0,0,10,258007,8767,4,40,2
383394,1,34,967,28,0,0,10,258007,3010,10,53,68
392694,1,50,7278,6,1,0,27,419813,7744,10,63,43
392694,1,50,7278,6,1,0,27,419813,6817,9,31,7
392694,1,50,7278,6,1,0,27,419813,8954,0,83,18
392694,1,50,7278,6,1,0,27,419813,2339,8,72,57
395128,0,72,9026,20,0,0,30,267977,7659,7,25,33
395128,0,72,9026,20,0,0,30,267977,5421,9,55,3
395128,0,72,9026,20,0,0,30,267977,1298,9,48,72
395128,0,72,9026,20,0,0,30,267977,3540,3,21,68
400255,1,28,7566,3,1,1,11,372702,5256,3,14,30
400255,1,28,7566,3,1,1,11,372702,9208,2,39,8
400255,1,28,7566,3,1,1,11,372702,8230,10,34,90
400255,1,28,7566,3,1,1,11,372702,45,5,87,26
426463,1,59,9869,23,0,0,12,576932,6545,3,72,22
426463,1,59,9869,23,0,0,12,576932,1159,10,67,39
426463,1,59,9869,23,0,0,12,576932,2016,12,76,16
426463,1,59,9869,23,0,0,12,576932,5606,10,42,94
441395,0,55,3782,13,0,0,19,551386,7429,2,82,64
441395,0,55,3782,13,0,0,19,551386,4317,3,88,32
441395,0,55,3782,13,0,0,19,551386,7178,8,34,31
441395,0,55,3782,13,0,0,19,551386,1772,2,44,50
466444,1,38,4783,25,0,0,0,138429,6106,7,65,34
466444,1,38,4783,25,0,0,0,138429,3949,6,53,52
466444,1,38,4783,25,0,0,0,138429,7123,0,86,99
466444,1,38,4783,25,0,0,0,138429,6387,9,81,22
468666,1,53,6279,5,1,0,14,341527,8302,11,27,74
468666,1,53,6279,5,1,0,14,341527,6098,6,99,90
468666,1,53,6279,5,1,0,14,341527,7868,11,47,86
468666,1,53,6279,5,1,0,14,341527,3524,9,53,0
469358,0,54,6468,9,0,1,23,282793,6323,5,56,0
469358,0,54,6468,9,0,1,23,282793,897,4,9,73
469358,0,54,6468,9,0,1,23,282793,1161,3,63,21
469358,0,54,6468,9,0,1,23,282793,5119,4,12,74
469971,0,54,2001,2,0,1,21,418963,7879,9,78,71
469971,0,54,2001,2,0,1,21,418963,7219,10,52,87
469971,0,54,2001,2,0,1,21,418963,6970,4,3,70
469971,0,54,2001,2,0,1,21,418963,6153,1,57,88
484414,0,62,5682,20,1,0,20,227900,7609,12,47,58
484414,0,62,5682,20,1,0,20,227900,1777,8,71,30
484414,0,62,5682,20,1,0,20,227900,8645,7,29,31
484414,0,62,5682,20,1,0,20,227900,2650,0,60,8
485488,1,57,4933,14,1,0,15,558765,1791,11,45,7
485488,1,57,4933,14,1,0,15,558765,7448,8,32,75
485488,1,57,4933,14,1,0,15,558765,6111,6,19,0
485488,1,57,4933,14,1,0,15,558765,9702,1,23,26
488410,0,83,4236,14,0,1,29,180419,5742,12,8,76
488410,0,83,4236,14,0,1,29,180419,9275,8,32,74
488410,0,83,4236,14,0,1,29,180419,656,7,52,32
488410,0,83,4236,14,0,1,29,180419,9796,6,13,6
492651,0,83,6292,9,0,0,26,565690,7699,8,89,0
492651,0,83,6292,9,0,0,26,565690,7301,3,38,65
492651,0,83,6292,9,0,0,26,565690,5318,9,20,0
492651,0,83,6292,9,0,0,26,565690,4871,9,48,54
495522,1,69,6961,27,1,0,29,104446,6024,8,29,43
495522,1,69,6961,27,1,0,29,104446,4279,9,88,81
495522,1,69,6961,27,1,0,29,104446,464,9,68,37
495522,1,69,6961,27,1,0,29,104446,9430,3,11,97
495535,1,71,3532,4,1,1,23,92350,3500,6,81,70
495535,1,71,3532,4,1,1,23,92350,3065,5,5,67
495535,1,71,3532,4,1,1,23,92350,5433,6,69,99
495535,1,71,3532,4,1,1,23,92350,9954,0,81,91
496107,1,51,5316,3,1,1,1,22387,8592,6,39,39
496107,1,51,5316,3,1,1,1,22387,8142,4,95,9
496107,1,51,5316,3,1,1,1,22387,4533,5,87,38
496107,1,51,5316,3,1,1,1,22387,2332,5,91,32
496541,1,24,3638,10,1,1,18,503470,413,7,21,6
496541,1,24,3638,10,1,1,18,503470,1944,7,31,0
496541,1,24,3638,10,1,1,18,503470,165,5,77,69
496541,1,24,3638,10,1,1,18,503470,5215,3,47,52
504082,1,52,3924,28,0,1,16,260813,2262,12,96,35
504082,1,52,3924,28,0,1,16,260813,3824,9,68,46
504082,1,52,3924,28,0,1,16,260813,1463,1,16,4
504082,1,52,3924,28,0,1,16,260813,2948,10,3,45
504411,0,19,8651,28,1,1,27,315363,5194,6,24,86
504411,0,19,8651,28,1,1,27,315363,2879,3,89,16
504411,0,19,8651,28,1,1,27,315363,2982,12,78,79
504411,0,19,8651,28,1,1,27,315363,3990,7,45,0
510648,1,67,5520,19,0,1,5,567920,6951,3,80,0
510648,1,67,5520,19,0,1,5,567920,4671,2,20,6
510648,1,67,5520,19,0,1,5,567920,4203,4,81,75
510648,1,67,5520,19,0,1,5,567920,9097,0,18,53
520277,1,18,1049,26,1,1,11,504824,7431,5,25,0
520277,1,18,1049,26,1,1,11,504824,3427,12,4,55
520277,1,18,1049,26,1,1,11,504824,6798,9,82,2
520277,1,18,1049,26,1,1,11,504824,140,7,58,69
523137,0,82,4854,19,0,0,25,215159,1426,1,41,39
523137,0,82,4854,19,0,0,25,215159,4329,9,28,11
523137,0,82,4854,19,0,0,25,215159,3010,0,53,8
523137,0,82,4854,19,0,0,25,215159,7383,3,28,93
526260,1,36,1150,16,0,1,9,303698,9284,0,31,0
526260,1,36,1150,16,0,1,9,303698,9437,6,65,78
526260,1,36,1150,16,0,1,9,303698,2040,7,33,51
526260,1,36,1150,16,0,1,9,303698,9198,10,100,59
559254,1,55,6480,30,1,0,2,222214,6285,3,31,0
559254,1,55,6480,30,1,0,2,222214,6304,12,89,25
559254,1,55,6480,30,1,0,2,222214,8312,10,1,74
559254,1,55,6480,30,1,0,2,222214,3037,3,24,65
569547,1,73,3665,16,0,1,8,533365,3123,11,82,46
569547,1,73,3665,16,0,1,8,533365,3826,0,81,53
569547,1,73,3665,16,0,1,8,533365,6635,0,78,41
569547,1,73,3665,16,0,1,8,533365,8971,2,98,44
573375,1,33,8871,11,1,1,22,494666,5209,8,50,0
573375,1,33,8871,11,1,1,22,494666,6334,6,10,85
573375,1,33,8871,11,1,1,22,494666,7099,12,16,0
573375,1,33,8871,11,1,1,22,494666,3789,4,56,39
575670,1,39,1448,22,1,1,18,539240,4418,11,45,30
575670,1,39,1448,22,1,1,18,539240,8653,0,70,67
575670,1,39,1448,22,1,1,18,539240,6225,5,67,74
575670,1,39,1448,22,1,1,18,539240,5243,12,89,0
594222,1,41,3775,16,0,0,28,51339,3491,6,7,81
594222,1,41,3775,16,0,0,28,51339,6590,6,56,74
594222,1,41,3775,16,0,0,28,51339,608,1,45,0
594222,1,41,3775,16,0,0,28,51339,1951,9,70,17
601598,0,80,7117,14,1,0,16,62618,2506,7,22,87
601598,0,80,7117,14,1,0,16,62618,143,7,93,82
601598,0,80,7117,14,1,0,16,62618,881,2,87,41
601598,0,80,7117,14,1,0,16,62618,982,10,99,16
602837,0,28,5587,22,1,1,3,463630,9933,1,15,95
602837,0,28,5587,22,1,1,3,463630,2902,8,40,53
602837,0,28,5587,22,1,1,3,463630,5438,4,29,97
602837,0,28,5587,22,1,1,3,463630,3252,11,53,0
608654,1,54,5329,12,1,1,2,104475,9037,1,9,62
608654,1,54,5329,12,1,1,2,104475,3137,9,95,60
608654,1,54,5329,12,1,1,2,104475,7787,3,95,92
608654,1,54,5329,12,1,1,2,104475,7556,4,37,83
610699,1,84,1981,9,0,0,19,43120,404,2,82,29
610699,1,84,1981,9,0,0,19,43120,2581,9,16,3
610699,1,84,1981,9,0,0,19,43120,9410,2,31,0
610699,1,84,1981,9,0,0,19,43120,7295,7,40,62
614780,1,35,307,11,1,1,7,66421,9335,12,78,29
614780,1,35,307,11,1,1,7,66421,92,6,54,20
614780,1,35,307,11,1,1,7,66421,3173,9,6,0
614780,1,35,307,11,1,1,7,66421,7172,11,15,9
614807,1,76,8531,2,0,1,23,126234,6173,12,12,0
614807,1,76,8531,2,0,1,23,126234,7356,7,72,17
614807,1,76,8531,2,0,1,23,126234,2012,7,77,0
614807,1,76,8531,2,0,1,23,126234,9407,10,12,41
618188,1,69,1413,9,1,0,9,40600,8802,2,32,31
618188,1,69,1413,9,1,0,9,40600,7611,2,43,6
618188,1,69,1413,9,1,0,9,40600,8584,5,11,94
618188,1,69,1413,9,1,0,9,40600,8805,1,80,30
626380,1,57,3578,1,0,0,4,239111,3537,5,47,42
626380,1,57,3578,1,0,0,4,239111,2631,9,78,57
626380,1,57,3578,1,0,0,4,239111,8329,1,48,72
626380,1,57,3578,1,0,0,4,239111,1524,6,87,73
628192,0,37,8597,1,0,0,6,172024,4994,3,35,88
628192,0,37,8597,1,0,0,6,172024,9792,0,80,52
628192,0,37,8597,1,0,0,6,172024,2060,2,82,13
628192,0,37,8597,1,0,0,6,172024,4235,2,1,1
638574,0,59,8694,10,0,0,6,449167,993,11,47,47
638574,0,59,8694,10,0,0,6,449167,3442,9,42,28
638574,0,59,8694,10,0,0,6,449167,7310,9,12,6
638574,0,59,8694,10,0,0,6,449167,7863,9,64,60
640243,0,64,7978,6,1,0,14,343782,6976,8,35,66
640243,0,64,7978,6,1,0,14,343782,5041,6,5,1
640243,0,64,7978,6,1,0,14,343782,7169,8,91,15
640243,0,64,7978,6,1,0,14,343782,362,11,71,71
642431,0,44,2008,19,0,0,5,305080,2319,8,42,6
642431,0,44,2008,19,0,0,5,305080,1951,0,92,40
642431,0,44,2008,19,0,0,5,305080,7724,9,24,81
642431,0,44,2008,19,0,0,5,305080,3269,7,44,71
653475,1,22,3478,4,1,1,27,595132,3066,8,97,13
653475,1,22,3478,4,1,1,27,595132,1500,10,60,100
653475,1,22,3478,4,1,1,27,595132,5814,3,91,73
653475,1,22,3478,4,1,1,27,595132,8759,4,53,27
655609,0,60,7509,9,1,1,29,464380,6439,11,82,64
655609,0,60,7509,9,1,1,29,464380,4412,12,62,27
655609,0,60,7509,9,1,1,29,464380,4423,12,26,48
655609,0,60,7509,9,1,1,29,464380,474,12,22,95
659760,1,20,7687,16,0,1,11,368576,585,5,72,0
659760,1,20,7687,16,0,1,11,368576,8891,0,16,3
659760,1,20,7687,16,0,1,11,368576,1173,1,39,0
659760,1,20,7687,16,0,1,11,368576,3646,12,75,22
664859,0,77,5958,8,1,0,11,128919,5203,7,4,40
664859,0,77,5958,8,1,0,11,128919,556,11,74,29
664859,0,77,5958,8,1,0,11,128919,4606,4,57,34
664859,0,77,5958,8,1,0,11,128919,3076,5,43,9
670432,1,66,1638,20,1,1,30,405362,5546,11,94,39
670432,1,66,1638,20,1,1,30,405362,1519,2,8,30
670432,1,66,1638,20,1,1,30,405362,4065,4,29,27
670432,1,66,1638,20,1,1,30,405362,8483,1,51,27
673330,1,63,7614,26,0,1,7,564399,2801,11,37,65
673330,1,63,7614,26,0,1,7,564399,9872,0,59,0
673330,1,63,7614,26,0,1,7,564399,4,1,22,14
673330,1,63,7614,26,0,1,7,564399,3852,8,31,0
674002,0,43,4529,23,1,1,9,523153,6802,7,51,87
674002,0,43,4529,23,1,1,9,523153,2093,1,88,56
674002,0,43,4529,23,1,1,9,523153,9399,5,64,13
674002,0,43,4529,23,1,1,9,523153,1936,1,40,86
674151,0,54,1391,15,1,1,14,358792,3023,4,55,86
674151,0,54,1391,15,1,1,14,358792,5224,6,98,11
674151,0,54,1391,15,1,1,14,358792,3352,4,36,47
674151,0,54,1391,15,1,1,14,358792,1758,7,51,49
675577,1,41,2039,8,1,1,11,125430,190,4,26,81
675577,1,41,2039,8,1,1,11,125430,7844,12,35,77
675577,1,41,2039,8,1,1,11,125430,8101,2,87,5
675577,1,41,2039,8,1,1,11,125430,6899,10,43,51
679492,0,52,7803,24,0,0,26,200620,9394,10,9,29
679492,0,52,7803,24,0,0,26,200620,467,11,71,41
679492,0,52,7803,24,0,0,26,200620,8385,12,13,38
679492,0,52,7803,24,0,0,26,200620,3236,12,91,10
685863,1,20,2501,15,0,1,11,238143,9409,9,74,0
685863,1,20,2501,15,0,1,11,238143,9767,3,79,59
685863,1,20,2501,15,0,1,11,238143,8121,11,86,96
685863,1,20,2501,15,0,1,11,238143,6554,1,57,36
688843,1,53,780,18,0,1,14,405094,5167,9,71,62
688843,1,53,780,18,0,1,14,405094,3362,10,96,0
688843,1,53,780,18,0,1,14,405094,8067,6,7,7
688843,1,53,780,18,0,1,14,405094,9340,4,88,5
701961,1,79,1798,10,1,0,27,198684,2553,12,13,68
701961,1,79,1798,10,1,0,27,198684,3559,6,7,94
701961,1,79,1798,10,1,0,27,198684,716,5,16,90
701961,1,79,1798,10,1,0,27,198684,2509,7,61,31
716114,0,51,8975,7,1,1,18,196235,2536,2,38,0
716114,0,51,8975,7,1,1,18,196235,3000,9,77,57
716114,0,51,8975,7,1,1,18,196235,1104,5,76,51
716114,0,51,8975,7,1,1,18,196235,8118,5,52,2
716788,0,52,8159,17,0,0,13,576064,718,0,12,72
716788,0,52,8159,17,0,0,13,576064,9010,1,21,37
716788,0,52,8159,17,0,0,13,576064,550,9,1,61
716788,0,52,8159,17,0,0,13,576064,7425,4,28,23
723526,1,84,2065,25,0,1,13,510254,8107,4,78,18
